"date","mission","mission.country","mission.iso3.alpha","mission.hq","mission.hq.long","mission.hq.lat","mission.continent","mission.un.region","mission.nam","mission.g77","mission.au","mission.arab.league","mission.oic","mission.cis","mission.g20","mission.eu","n.contributors","troops","police","observers","total"
1998-09-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,33,905,NA,194,1099
1998-09-30,"UNMIBH","Bosnia and Herzegovina","BIH","Sarajevo",18.4167,43.8667,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,43,3,1971,NA,1974
1998-09-30,"UNMOP","Croatia","HRV","Cavtat",18.2167,42.5667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,28,28
1998-09-30,"UNPREDEP","Macedonia","MKD","Skopje",21.4333,42,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,27,823,26,35,884
1998-09-30,"UNPSG","Croatia","HRV","Zagreb",15.9833,45.8167,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,15,33,114,3,150
1998-09-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,158,158
1998-09-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1044,NA,NA,1044
1998-09-30,"UNMOT","Tajikistan","TJK","Dushanbe",68.78,38.5367,"Asia","Central Asia",NA,"1",NA,NA,"1","1",NA,NA,13,NA,2,35,37
1998-09-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,99,99
1998-09-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,45,45
1998-09-30,"MINURCA","Central African Republic","CAF","Bangui",18.5833,4.3667,"Africa","Middle Africa","1","1",NA,NA,NA,NA,NA,NA,13,1471,22,NA,1493
1998-09-30,"UNOMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,10,15,2,38,55
1998-09-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,4448,NA,NA,4448
1998-10-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,102,102
1998-10-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,28,184,76,201,461
1998-10-31,"MIPONUH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,11,NA,286,NA,286
1998-10-31,"MONUA","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,32,611,361,87,1059
1998-10-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1227,33,NA,1260
1998-10-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,33,905,NA,191,1096
1998-10-31,"UNMIBH","Bosnia and Herzegovina","BIH","Sarajevo",18.4167,43.8667,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,43,3,1972,NA,1975
1998-10-31,"UNMOP","Croatia","HRV","Cavtat",18.2167,42.5667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,28,28
1998-10-31,"UNPREDEP","Macedonia","MKD","Skopje",21.4333,42,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,27,837,26,35,898
1998-10-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,151,151
1998-10-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1032,NA,NA,1032
1998-10-31,"UNMOT","Tajikistan","TJK","Dushanbe",68.78,38.5367,"Asia","Central Asia",NA,"1",NA,NA,"1","1",NA,NA,12,NA,2,30,32
1998-10-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,45,45
1998-10-31,"MINURCA","Central African Republic","CAF","Bangui",18.5833,4.3667,"Africa","Middle Africa","1","1",NA,NA,NA,NA,NA,NA,13,1471,22,NA,1493
1998-10-31,"UNOMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,11,15,2,41,58
1998-10-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,4305,NA,NA,4305
1998-10-31,"UNPSG","Croatia","HRV","Zagreb",15.9833,45.8167,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,NA,8
1998-11-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,101,101
1998-11-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,26,183,43,200,426
1998-11-30,"MIPONUH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,11,NA,284,NA,284
1998-11-30,"MONUA","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,33,590,338,90,1018
1998-11-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1236,35,NA,1271
1998-11-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,33,905,NA,194,1099
1998-11-30,"UNMIBH","Bosnia and Herzegovina","BIH","Sarajevo",18.4167,43.8667,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,44,3,1974,NA,1977
1998-11-30,"UNMOP","Croatia","HRV","Cavtat",18.2167,42.5667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,26,26
1998-11-30,"UNPREDEP","Macedonia","MKD","Skopje",21.4333,42,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,27,846,25,35,906
1998-11-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,157,157
1998-11-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1053,NA,NA,1053
1998-11-30,"UNMOT","Tajikistan","TJK","Dushanbe",68.78,38.5367,"Asia","Central Asia",NA,"1",NA,NA,"1","1",NA,NA,13,NA,2,31,33
1998-11-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,45,45
1998-11-30,"MINURCA","Central African Republic","CAF","Bangui",18.5833,4.3667,"Africa","Middle Africa","1","1",NA,NA,NA,NA,NA,NA,13,1470,22,NA,1492
1998-11-30,"UNOMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,12,15,4,41,60
1998-11-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,10,4528,NA,NA,4528
1998-12-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,101,101
1998-12-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,26,183,43,200,426
1998-12-31,"MIPONUH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,11,NA,284,NA,284
1998-12-31,"MONUA","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,33,590,338,90,1018
1998-12-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1236,35,NA,1271
1998-12-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,33,905,NA,194,1099
1998-12-31,"UNMIBH","Bosnia and Herzegovina","BIH","Sarajevo",18.4167,43.8667,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,44,3,1974,NA,1977
1998-12-31,"UNMOP","Croatia","HRV","Cavtat",18.2167,42.5667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,26,26
1998-12-31,"UNPREDEP","Macedonia","MKD","Skopje",21.4333,42,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,27,846,25,35,906
1998-12-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,157,157
1998-12-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1053,NA,NA,1053
1998-12-31,"UNMOT","Tajikistan","TJK","Dushanbe",68.78,38.5367,"Asia","Central Asia",NA,"1",NA,NA,"1","1",NA,NA,13,NA,2,31,33
1998-12-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,45,45
1998-12-31,"MINURCA","Central African Republic","CAF","Bangui",18.5833,4.3667,"Africa","Middle Africa","1","1",NA,NA,NA,NA,NA,NA,13,1470,22,NA,1492
1998-12-31,"UNOMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,12,15,4,41,60
1998-12-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,10,4528,NA,NA,4528
1999-01-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,100,100
1999-01-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,27,37,26,199,262
1999-01-31,"MIPONUH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,10,NA,283,NA,283
1999-01-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1242,35,NA,1277
1999-01-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,33,905,NA,195,1100
1999-01-31,"UNMOP","Croatia","HRV","Cavtat",18.2167,42.5667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,27,27
1999-01-31,"UNPREDEP","Macedonia","MKD","Skopje",21.4333,42,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,27,1049,16,34,1099
1999-01-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,152,152
1999-01-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1034,NA,NA,1034
1999-01-31,"UNMIBH","Bosnia and Herzegovina","BIH","Sarajevo",18.4167,43.8667,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,42,NA,1940,3,1943
1999-01-31,"UNMOT","Tajikistan","TJK","Dushanbe",68.78,38.5367,"Asia","Central Asia",NA,"1",NA,NA,"1","1",NA,NA,11,NA,2,25,27
1999-01-31,"MONUA","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,31,585,154,61,800
1999-01-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,45,45
1999-01-31,"MINURCA","Central African Republic","CAF","Bangui",18.5833,4.3667,"Africa","Middle Africa","1","1",NA,NA,NA,NA,NA,NA,13,1375,23,NA,1398
1999-01-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,4475,NA,NA,4475
1999-01-31,"UNAMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,6,2,NA,6,8
1999-02-28,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,97,97
1999-02-28,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,27,39,70,190,299
1999-02-28,"MIPONUH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,10,NA,272,NA,272
1999-02-28,"MONUA","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,31,401,54,38,493
1999-02-28,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1220,35,NA,1255
1999-02-28,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,32,908,NA,187,1095
1999-02-28,"UNMIBH","Bosnia and Herzegovina","BIH","Sarajevo",18.4167,43.8667,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,44,NA,2054,NA,2054
1999-02-28,"UNMOP","Croatia","HRV","Cavtat",18.2167,42.5667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,23,23
1999-02-28,"UNPREDEP","Macedonia","MKD","Skopje",21.4333,42,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,25,1048,15,26,1089
1999-02-28,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,151,151
1999-02-28,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1023,NA,NA,1023
1999-02-28,"UNMOT","Tajikistan","TJK","Dushanbe",68.78,38.5367,"Asia","Central Asia",NA,"1",NA,NA,"1","1",NA,NA,12,NA,3,24,27
1999-02-28,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,45,45
1999-02-28,"MINURCA","Central African Republic","CAF","Bangui",18.5833,4.3667,"Africa","Middle Africa","1","1",NA,NA,NA,NA,NA,NA,13,1394,22,NA,1416
1999-02-28,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,4365,NA,NA,4365
1999-02-28,"UNOMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,6,1,NA,6,7
1999-03-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,97,97
1999-03-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,25,7,6,190,203
1999-03-31,"MIPONUH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,10,NA,277,NA,277
1999-03-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1229,35,NA,1264
1999-03-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,33,922,NA,195,1117
1999-03-31,"UNMIBH","Bosnia and Herzegovina","BIH","Sarajevo",18.4167,43.8667,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,44,4,2004,NA,2008
1999-03-31,"UNMOP","Croatia","HRV","Cavtat",18.2167,42.5667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,24,24
1999-03-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,151,151
1999-03-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1033,NA,NA,1033
1999-03-31,"UNMOT","Tajikistan","TJK","Dushanbe",68.78,38.5367,"Asia","Central Asia",NA,"1",NA,NA,"1","1",NA,NA,13,NA,2,25,27
1999-03-31,"MONUA","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,16,291,12,13,316
1999-03-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,45,45
1999-03-31,"MINURCA","Central African Republic","CAF","Bangui",18.5833,4.3667,"Africa","Middle Africa","1","1",NA,NA,NA,NA,NA,NA,14,1364,21,NA,1385
1999-03-31,"UNOMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,7,NA,NA,12,12
1999-03-31,"UNPREDEP","Macedonia","MKD","Skopje",21.4333,42,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,5,74,NA,NA,74
1999-03-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,4364,NA,NA,4364
1999-04-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,103,103
1999-04-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,26,27,38,201,266
1999-04-30,"MIPONUH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,10,NA,279,NA,279
1999-04-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1224,34,NA,1258
1999-04-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,33,908,NA,194,1102
1999-04-30,"UNMIBH","Bosnia and Herzegovina","BIH","Sarajevo",18.4167,43.8667,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,43,4,1830,NA,1834
1999-04-30,"UNMOP","Croatia","HRV","Cavtat",18.2167,42.5667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,27,27
1999-04-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,152,152
1999-04-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1028,NA,NA,1028
1999-04-30,"UNMOT","Tajikistan","TJK","Dushanbe",68.78,38.5367,"Asia","Central Asia",NA,"1",NA,NA,"1","1",NA,NA,13,NA,2,29,31
1999-04-30,"MONUA","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,14,154,6,12,172
1999-04-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,45,45
1999-04-30,"MINURCA","Central African Republic","CAF","Bangui",18.5833,4.3667,"Africa","Middle Africa","1","1",NA,NA,NA,NA,NA,NA,14,1250,24,NA,1274
1999-04-30,"UNOMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,9,2,NA,15,17
1999-04-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,4570,NA,NA,4570
1999-05-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,103,103
1999-05-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,26,27,32,207,266
1999-05-31,"MIPONUH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,10,NA,280,NA,280
1999-05-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1255,34,NA,1289
1999-05-31,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,32,908,NA,187,1095
1999-05-31,"UNMIBH","Bosnia and Herzegovina","BIH","Sarajevo",18.4167,43.8667,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,43,4,1914,NA,1918
1999-05-31,"UNMOP","Croatia","HRV","Cavtat",18.2167,42.5667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,27,27
1999-05-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,143,143
1999-05-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,1029,NA,NA,1029
1999-05-31,"UNMOT","Tajikistan","TJK","Dushanbe",68.78,38.5367,"Asia","Central Asia",NA,"1",NA,NA,"1","1",NA,NA,13,NA,2,30,32
1999-05-31,"MONUA","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,14,222,6,12,240
1999-05-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,45,45
1999-05-31,"MINURCA","Central African Republic","CAF","Bangui",18.5833,4.3667,"Africa","Middle Africa","1","1",NA,NA,NA,NA,NA,NA,14,1376,25,NA,1401
1999-05-31,"UNOMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,9,2,NA,18,20
1999-05-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,10,4500,NA,7,4507
1999-06-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,90,90
1999-06-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,26,27,31,207,265
1999-06-30,"MIPONUH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,10,1,291,NA,292
1999-06-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",10,1228,35,NA,1263
1999-06-30,"UNIKOM","Iraq","IRQ","Umm Qasr",47.9294,30.0342,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,29,909,NA,155,1064
1999-06-30,"UNMIBH","Bosnia and Herzegovina","BIH","Sarajevo",18.4167,43.8667,"Europe","Southern Europe",NA,"1",NA,NA,NA,NA,NA,NA,43,2,1792,NA,1794
1999-06-30,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,14,6,36,NA,42
1999-06-30,"UNMOP","Croatia","HRV","Cavtat",18.2167,42.5667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,27,27
1999-06-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,140,140
1999-06-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,4,847,NA,NA,847
1999-06-30,"UNMOT","Tajikistan","TJK","Dushanbe",68.78,38.5367,"Asia","Central Asia",NA,"1",NA,NA,"1","1",NA,NA,13,NA,2,32,34
1999-06-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,10,NA,NA,47,47
1999-06-30,"MINURCA","Central African Republic","CAF","Bangui",18.5833,4.3667,"Africa","Middle Africa","1","1",NA,NA,NA,NA,NA,NA,13,1354,23,NA,1377
1999-06-30,"MONUA","Angola","AGO","Luanda",13.2344,-8.8383,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,8,374,1,7,382
1999-06-30,"UNOMSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,12,2,NA,30,32
1999-06-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,9,4496,NA,NA,4496
1999-07-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,101,101
1999-07-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,29,27,81,218,326
